"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2006","2006",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2007","2007",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2008","2008",1.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2009","2009",1.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2010","2010",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2011","2011",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2012","2012",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2013","2013",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2014","2014",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2015","2015",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2016","2016",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2017","2017",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2018","2018",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","BGR","Bulgaria","2019","2019",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1983","1983",4.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1986","1986",4.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1987","1987",7.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1988","1988",6.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1989","1989",6.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1990","1990",8.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1991","1991",4.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1992","1992",10.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1994","1994",5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1995","1995",4.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1996","1996",3.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1997","1997",3.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1998","1998",3.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","1999","1999",1.8,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2000","2000",2.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2001","2001",1.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2002","2002",1.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2003","2003",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2004","2004",2.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2005","2005",2.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2006","2006",1.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2007","2007",1.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2008","2008",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2009","2009",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2010","2010",1.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2011","2011",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2012","2012",3.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2013","2013",2.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2014","2014",3.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2015","2015",3.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2016","2016",1.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2017","2017",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","PER","Peru","2018","2018",2.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1985","1985",2.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1986","1986",2.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1987","1987",2.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1988","1988",2.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1989","1989",2.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1990","1990",2.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1991","1991",3.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1992","1992",5.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1993","1993",4.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1994","1994",3.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1995","1995",3.3,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1996","1996",3.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1997","1997",2.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1998","1998",3.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","1999","1999",3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2000","2000",2.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2001","2001",2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2002","2002",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2003","2003",1.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2004","2004",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2005","2005",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2006","2006",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2007","2007",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2008","2008",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2009","2009",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2010","2010",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2011","2011",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2012","2012",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2013","2013",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2014","2014",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2015","2015",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2016","2016",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2017","2017",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","HRV","Croatia","2019","2019",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1989","1989",4.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1990","1990",5.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1991","1991",5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1992","1992",5.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1993","1993",4.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1994","1994",4.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1995","1995",4.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1996","1996",4.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1997","1997",4.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1998","1998",3.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","1999","1999",3.8,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2000","2000",3.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2001","2001",3.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2002","2002",3.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2003","2003",4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2004","2004",3.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2005","2005",2.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2006","2006",2.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2007","2007",2.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2008","2008",2.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2009","2009",2.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2010","2010",2.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2011","2011",2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2012","2012",2.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2013","2013",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2014","2014",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2015","2015",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2016","2016",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2017","2017",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2018","2018",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ROU","Romania","2019","2019",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1966","1966",5.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1967","1967",6.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1968","1968",7.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1969","1969",8.8,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1970","1970",8.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1977","1977",12.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1978","1978",7.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1979","1979",4.5,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1982","1982",4.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1983","1983",5.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1984","1984",5.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1985","1985",6.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1986","1986",6.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1987","1987",6.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1988","1988",6.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1989","1989",6.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1990","1990",5.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1991","1991",5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1992","1992",5.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1993","1993",5.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1994","1994",5.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1995","1995",4.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1996","1996",5.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1997","1997",5.1,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1998","1998",5.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","1999","1999",5.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","2000","2000",6.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","2001","2001",7.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ARG","Argentina","2002","2002",8,,
